NAME,OVR,POT
Tim Boss,66,70
Moritz Kuhn,66,66
Sascha Mockenhaupt,66,66
Florian CarstensL,64,72
Michel Niemeyer,63,67
Paterson Chato,66,71
Kevin LankfordL,64,70
Johannes Wurtz,65,65
Gianluca Korte,67,67
Maurice MaloneL,66,78
Phillip Tietz,65,71
Marvin Ajani,66,66
Marc Lais,65,65
Lucas Brumme,62,68
Tim WalbrechtL,59,71
Matthias Hamrol,62,65
Gustaf Nilsson,63,69
Jakov Medić,61,68
Arthur Lyska,53,64
Ahmet GürleyenL,61,71
Michael Guthörl,61,70
Ben Bischof,54,68
Benedict Hollerbach,59,66
Dennis Kempe,66,66
Sebastian Mrowca,67,68
Dominik Prokop,65,71
