NAME,OVR,POT
Christophe Revault,78,77
Albin Ebondo,73,68
Dominique Arribagé,71,64
Stéphane Lièvre,66,64
Lucien Aubey,65,64
Achille Emana,61,63
Pantxi Sirieix,65,65
Julien Cardy,63,62
Henri Bedimo Nsame,61,60
Daniel Moreira,80,78
Santos,80,73
Yacine Abdessadki,66,67
Issoumaïla Dao,65,62
Jérémy Mathieu,65,64
Thibault Giresse,62,60
Olivier Douchez,55,61
Nicolas Dieuze,59,61
Fodé Mansaré,66,68
Nabil Taïder,70,68
Bryan Bergougnoux,66,65
Daniel Congré,69,62
Benjamin Psaume,64,65
Jean-Louis Akpa Akpro,62,63
