NAME,OVR,POT
Dimitrios Konstantopoulos,70,70
Valentinos Vlachos,60,72
Giorgos Koutroubis,61,69
Mavroudis Bougaidis,66,75
Anastasios Tsoumagas,61,75
Pavlos Mitropoulos,64,72
Cordero,68,73
Antonios Rikka,66,68
Roger,71,71
Taxiarhis Fountas,66,79
Antonios Petropoulos,72,76
Giannis Arabatzis,71,72
Christos Arkoudas,63,71
Thomas Tsitas,62,74
Xenofon Fetsis,59,72
Michalis Pavlis,62,69
Dimitrios Anastasopoulos,62,74
Dimitris Grontis,58,74
Giannis Karalis,66,73
Dimitris Anakoglou,65,75
Kostas Vlachos,55,68
Sokratis Tsoukalas,59,72
Konstantinos Nikolopoulos,54,65
Konstantinos Tsoupros,62,72
Andreas Stamatis,62,76
Furtado,67,67
Alexandros Nikolias,53,71
Theodoros Moschonas,57,63
Nikos Katsikokeris,67,73
Nikos Kourellas,56,65
