NAME,OVR,POT
Lucas Pirard,68,74
Mamadou Bagayoko,67,68
Brandon MecheleL,72,77
Sascha Kotysch,67,67
Rúben Fernandes,71,71
Boli BolingoliL,70,77
Steven De Petter,69,69
Pieter Gerkens,69,75
Stef Peeters,72,75
Yohan Boli,70,74
Igor VetokeleL,69,73
Pierrick Valdivia,69,69
Dakonam Djené,70,73
Cristián Cuevas,69,77
Damien Dussaut,65,73
Sébastien BruzzeseL,69,71
Nick Proschwitz,67,67
Roman Bezus,71,73
Cristian CeballosL,66,70
Pulido,66,70
Wolke Janssens,63,70
Iebe Swers,63,73
Alexis De Sart,61,73
Steve Ryckaert,58,72
Kurt Abrahams,58,67
Alessio Castro-Montes,57,69
Yanno Vanwelkenhuysen,57,68
