NAME,OVR,POT
Rami Shaaban,73,72
Pål Andre Czwartek,54,58
Patrik Gerrbrand,66,68
Raio Piiroja,59,62
Mikka Aleksi Multaharju,61,67
Jon Anders Bjørkøy,69,71
Kasey Wehrman,68,68
Ardian Gashi,70,73
Raymond Kvisvik,70,71
Tarik Elyounoussi,73,82
Garðar Jóhannsson,61,65
Anders Prytz,55,62
Christian Berg,63,69
Lasse Staw,58,72
Hans Erik Ramberg,59,62
Ismaël Béko Fofana,60,78
Brian West,63,68
Johan Sjöberg,64,63
Øyvind Hoås,64,69
Vidar Martinsen,57,67
Martin Elvestad,52,64
Konan Serge Kouadio,56,78
Agim Shabani,52,66
Erik Mellevold Bråthen,49,64
Joachim Thomassen,44,68
