NAME,OVR,POT
Gurpreet Singh Sandhu,62,62
Alan Costa,64,64
Sandesh Jhingan,63,64
Parag Shrivas,54,58
Prabir Das,57,57
Suresh Wangjam,55,65
Rohit Kumar,51,56
Roshan Singh,56,63
Javi Hernández,67,67
Roy Krishna,68,68
Sunil Chhetri,64,64
Pablo Pérez Rodríguez,66,66
Bruno Ramires,65,65
Aleksandar Jovanović,63,63
Namgyal Bhutia,52,59
Lara Sharma,53,62
Udanta Singh,58,59
Sivasakthi Narayanan,54,65
Jayesh Rane,54,54
Wungngayam Muirang,51,60
Leon Augustine,50,56
Damaitphang Lyngdoh,49,62
Prince Ibara,63,64
Harmanpreet Singh,48,56
Amrit Gope,50,59
Sharon Padattil,49,58
Biswa Darjee,47,56
