NAME,OVR,POT
Iván Arboleda,73,79
Emanuel Coronel,65,71
Alexis Maldonado,68,77
Luciano Lollo,68,68
Franco Quinteros,60,69
Alejandro Cabrera,65,66
Juan Álvarez,71,74
Martín Payero,72,81
Giuliano Galoppo,67,79
Mauricio Cuero,73,73
Luciano Pons,62,62
Jesús Dátolo,71,71
Jonás Gutiérrez,69,69
Luciano Gómez,68,73
Alexis Sosa,61,71
Facundo Altamirano,66,72
Fabian BordagarayL,69,69
Agustín Urzi,72,85
Nicolás Linares,68,72
Ramiro Enrique,61,75
Julian Eseiza,58,69
Ignacio Agustín Rodríguez,58,71
Gregorio Tanco,57,68
Juan Cruz,56,66
Aarón Quirós,58,71
Matías González,56,72
Federico Torres,53,63
Lautaro Ríos,52,64
