NAME,OVR,POT
Mihai Eșanu,60,70
Florin Bejan,63,63
Raúl Albentosa,67,67
Ante Puljić,65,65
Janusz Gol,66,66
Deian Sorescu,69,77
Vlad Achim,64,64
Paul Anton,70,70
Steliano Filip,65,66
Andreas Mihaiu,61,69
Adam Nemec,65,65
Jonathan Morsay,62,70
Andrei Blejdea,62,67
Andrei Radu,64,69
Ricardo Grigore,63,73
Gudmund Kongshavn,60,60
Diego Fabbrini,68,68
Ahmed Bani,60,78
Robert Moldoveanu,62,66
Geani Crețu,58,69
Ionuț Șerban,57,61
Gevaro Nepomuceno,60,60
Marco Ehmann,63,75
Alexandru Răuță,65,65
Valentin Borcea,52,70
Cătălin Măgureanu,54,69
Joseph Akpala,63,63
