NAME,OVR,POT
Konrad JałochaL,63,68
Damian Zbozień,68,68
Michał Marcjanik,61,70
Dawid Sołdecki,63,63
Marcin Warcholak,58,58
Antoni Łukasiewicz,61,61
Adam Marciniak,65,65
Marcus Vinícius,62,62
Miroslav Božok,64,64
Mateusz SzwochL,68,75
Paweł Abbott,62,62
Josip Barišić,65,65
Adrian BłądL,63,64
Yannick Kakoko,62,65
Tadeusz Socha,67,67
Pavels Šteinbors,66,66
Dominik Hofbauer,63,64
Krzysztof Sobieraj,67,67
Rafał Siemaszko,57,57
Dariusz FormellaL,68,75
Przemysław Stolc,57,63
Przemysław Trytko,62,62
Arkadiusz Moczadło,54,69
Luka Zarandia,60,70
Michał Nalepa,61,72
