NAME,OVR,POT
Miroslav Filipko,60,63
Martin Kuncl,60,66
Radek Mezlík,63,72
Tomáš Košút,60,73
Petr Reinberk,57,73
Lukáš Fujerik,60,61
Ladislav Volešák,69,76
Michal Kordula,59,67
Vit Valenta,64,67
Petr Švancara,71,78
Václav Ondřejka,62,73
Tomáš Fryšták,44,63
Aleš Urbánek,68,72
Jaroslav Starý,55,60
Filip Hlúpik,43,63
Radek Szmek,62,67
Ilja Nestoroski,55,75
Václav Stráník,49,68
Peter Sládek,51,61
Tomáš Jeleček,45,59
Jiří Valenta,59,71
Jakub Svízela,47,64
Jiří Perůtka,56,73
Lukáš Kubáň,60,77
Vlastimil Daníček,53,73
Milan Heča,53,60
Andrej Hesek,62,67
Cleber,62,65
