NAME,OVR,POT
Robert Popa,65,78
Radu Negru,66,73
André Duarte,64,69
Lorenzo Paramatti,61,63
Jérémy Huyghebaert,64,64
Samuel Asamoah,67,67
Vlad Achim,65,65
William Baeten,65,66
Yassine Bahassa,65,65
Juan Bauza,68,70
George Ganea,63,71
Benjamin Van Durmen,64,67
Dragoș Albu,64,73
Aurelian Chițu,62,62
Gabriel Enache,62,62
Ionuț Gurău,61,69
Giovanni,66,66
Sekou Sidibe,63,72
François Marquet,63,63
Danny Henriques,65,67
Marius Ciobanu,56,70
Alexandru Voda,62,64
Sorin Mogoșanu,60,61
Jibril Ibrahimi,62,74
Ionuț Zanfir,54,63
Alexandru Blidar,53,66
Vladislav Blănuță,57,68
Mascarenhas,63,70
