NAME,OVR,POT
Tony Heurtebis,65,75
Olivier Thomas,69,73
Jean-Jacques Pierre,72,78
Yoann Poulard,68,73
Rémi Mareval,53,64
Frédéric Da Rocha,73,84
David De Freitas,65,70
Harlington Shereni,55,67
Aurélien Capoue,66,71
Nicolas Goussé,61,67
Mamadou Bagayoko,67,73
Guillaume Moullec,66,74
Thomas Dossevi,56,70
Loïc Guillon,68,71
Claudiü Keseru,74,82
Guy-Rolland N'Dy Assembe,49,64
Marek Heinz,72,84
Guillaume Norbert,64,70
Bocundji Ca,66,76
Kevin Das Neves,65,74
Karim El Mourabet,60,75
William Vainqueur,59,79
Youssef Sekour,52,77
