NAME,OVR,POT
Filip StankovićL,67,78
Brian Plat,63,70
Xavier Mbuyamba,64,75
Benaissa Benamar,65,69
Damon Mirani,66,69
Derry John Murkin,64,73
Florent Da SilvaL,64,79
Calvin Twigt,62,69
Carel Eiting,71,76
Gaetano OristanioL,64,78
Robert Mühren,68,68
Bilal Ould-Chikh,64,67
Oskar Buur,60,65
Dean James,62,69
Achraf Douiri,62,69
Barry Lauwers,61,66
Henk Veerman,70,70
Daryl van Mieghem,67,67
Francesco AntonucciL,66,74
Ibrahim El Kadiri,63,71
Walid Ould-Chikh,61,70
Josh Flint,60,70
Diego Gustavo,59,71
Joey Antonioli,59,71
Imran Nazih,59,73
Flip Klomp,58,65
Billy van Duijl,58,75
Lequincio Zeefuik,58,75
Jordi Blom,57,63
Déron Payne,57,65
