NAME,OVR,POT
Valdés,83,85
Dani Alves,86,90
Puyol,88,90
Piqué,82,88
Eric Abidal,82,85
Lionel Messi,90,95
Xavi,87,90
Yaya Gnegneri Touré,83,87
Andrés Iniesta,87,90
Thierry Henry,85,91
Zlatan Ibrahimović,88,91
Rafael Márquez,84,87
Pinto,73,77
Bojan,79,92
Pedro,74,82
Sergio Busquets,76,84
Seydou Keita,82,85
Maxwell,80,84
Gabriel Milito,82,89
Jonathan Dos Santos,64,80
Espasandín,62,66
Dmytro Chygrynskyy,78,85
Rochina,63,72
Gai Assulin,68,85
Victor Vázquez Solsona,64,69
Thiago Alcantara,66,82
Jeffren,70,81
Fontás,61,76
Muniesa,63,83
Rueda,61,73
Montoya,57,71
Rubén Miño,62,71
