NAME,OVR,POT
Per Kristian Bråtveit,62,74
Vegard Skjerve,64,64
William Troost-EkongL,68,75
Tor Arne Andreassen,63,63
David Myrestam,63,63
Kristoffer Haraldseid,62,68
Filip KissL,66,69
Sondre Tronstad,61,71
Alexander Stølås,66,66
Torbjørn Agdestein,64,68
Liban Abdi,63,64
Roy Miljeteig,58,58
Ibrahim Shuaibu,58,74
Eirik Vespestad Mæland,63,64
Izuchukwu Jude Anthony,61,69
Helge Valvatne Sandvik,57,59
Robert Kling,54,61
Sverre Bjørkkjær,58,66
Dušan Cvetinović,67,68
Nemanja Tubić,65,65
Haris HajradinovićL,62,70
Arent Emil Hauge,56,64
Erling Flotve Myklebust,53,66
Kaj-Stian Apeland,51,59
Herman Børreson Fossdal,50,64
