NAME,OVR,POT
Pete Jameson,58,58
Toby Sims,57,60
Anthony O'Connor,63,63
Joe Mattock,64,64
Warren Burrell,62,62
Josh Falkingham,62,62
George Thomson,63,63
Matty DalyL,59,68
Alex Pattison,64,67
Luke Armstrong,64,65
Samuel Folarin,57,67
Levi Sutton,61,63
Stephen Dooley,60,60
Matty FouldsL,62,66
Rory McArdle,61,61
Mark Oxley,60,60
Jack Muldoon,62,62
Danny GrantL,62,67
Tom EastmanL,60,60
Kyle Ferguson,57,64
Kazeem OlaigbeL,55,67
Harvey Giles,52,59
Brad Williams,51,64
Kayne Ramsay,62,71
Will Smith,62,67
Dior Angus,57,57
