NAME,OVR,POT
Camilo VargasL,72,73
Helibelton Palacios,70,76
Juan Quintero,64,74
Germán Mera,70,72
Felipe BangueroL,64,65
Andrés Pérez,73,73
Abel Aguilar,73,73
Fabián SambuezaL,71,71
Máyer Candelo,71,71
Andrés Felipe Roa,72,80
Harold Preciado,74,82
Ronnie Fernández,68,72
José David Lloreda,61,69
Jhon Freddy Pajoy,67,67
Aquivaldo Mosquera,67,67
Ernesto Hernández,70,70
Kevin Balanta,67,82
Jeison Ángulo,60,72
Hárrison Mojica,66,74
Nicolás Benedetti,63,77
Luis Calderón,65,67
Daniel Giraldo,63,69
Johan Wallens,55,61
Luis Manuel Orejuela,56,67
Juan Balanta,52,62
Jhon Lucumi,55,73
Carlos Rentería,60,72
Nilson Castrillón,54,66
