NAME,OVR,POT
Jaroslav Beláň,54,62
Pavel Macháček,58,62
Vít Turtenwald,60,67
Dmitri Lencevič,62,64
Miroslav Obermajer,63,67
David Zoubek,68,69
Roman Dobeš,64,65
Michal Demeter,58,70
Eric Kwame Adjei,59,72
Stanley Ibe,61,68
Marek Kincl,68,79
Petr Pižanowski,67,78
Martin Horáček,63,70
Marek Smola,63,66
Pavel Grznár,56,66
Tomáš Fenyk,63,69
Valeriu Andronic,62,67
Peter Očovan,57,67
Jaroslav Dittrich,54,61
Jan Halama,51,57
Josef Galbavý,54,62
Jakub Heidenreich,56,62
Petr Mach,53,64
Abdoulaye Diarra,53,68
Mayola Biboko,53,69
Jakub Podaný,56,65
Hidetoshi Wakui,64,65
Andrew Kliment,47,62
Jan Hlaváček,54,59
Tomas Jandzik,60,66
