NAME,OVR,POT
Rafael Romo,68,68
Thibault VlietinckL,67,72
Pierre-Yves Ngawa,68,69
Václav Jemelka,68,73
Casper De NorreL,71,76
David Hubert,68,68
Kristiyan Malinov,70,73
Musa Al-Tamari,69,75
Xavier Mercier,74,74
Kamal SowahL,70,79
Thomas Henry,74,76
Mathieu Maertens,70,72
Filip BenkovićL,71,77
Barnabás Bese,69,69
Derrick Katuku Tshimanga,67,67
Kawin Thamsatchanan,66,66
Siebe Schrijvers,72,76
Andy King,68,68
Frédéric Duplus,67,67
Yannick Aguemon,67,67
Olivier Myny,66,67
Aboubakar Keita,65,72
Louis Patris,57,70
Dylan Ouédraogo,64,71
Toon Raemaekers,64,75
Daan Vekemans,62,71
Josh EppiahL,63,70
Kenneth Schuermans,65,65
