NAME,OVR,POT
Marian Aioani,69,80
Radu Boboc,68,76
Ionuț Larie,65,65
Sebastian Mladen,66,66
Bradley Zárraga,69,74
Andrei Artean,67,68
Constantin Grameni,61,78
Gabriel Iancu,70,70
Jefté,70,70
Michael Omoh,65,65
Robert Moldoveanu,61,65
Andrei Ciobanu,68,75
Florin Purece,63,63
Damien Dussaut,66,66
Laurențiu Brănescu,61,64
Adrian Petre,65,71
Alexi Pitu,65,80
Dragoș NedelcuL,67,72
van Mullem Bodișteanu,56,72
Nicolas Popescu,55,73
Gabriel Buta,54,71
Luca Andronache,54,73
Alex Georgescu,53,68
Gabriel Dănuleasă,56,74
