NAME,OVR,POT
Timo Königsmann,65,69
Marcel Costly,65,66
Jesper Verlaat,67,71
Marcel Seegert,68,70
Alexander Rossipal,65,68
Stefano Russo,63,73
Marco Höger,69,69
Joseph Boyamba,67,70
Marc Schnatterer,68,68
Adrien Lebeau,64,73
Dominik Martinović,68,72
Fridolin Wagner,64,69
Anton Donkor,64,69
Gerrit Gohlke,63,71
Jan-Christoph Bartels,63,70
Pascal Sohm,65,65
Hamza Saghiri,65,69
Anthony Roczen,59,62
Barış Ekincier,59,67
Mohamed Gouaida,62,62
Marcel Gottschling,61,61
Jan Just,59,62
Justin ButlerL,58,70
Gillian Jurcher,61,64
Dominik KotherL,66,73
Onur Diego Fuoli,59,62
Lucien Hawryluk,57,64
