NAME,OVR,POT
Ahmet Şahin,70,70
Paul Papp,68,69
Valerică Găman,73,74
Dany Nounkeu,70,70
Iasmin Latovlevici,70,70
Ceyhun Gülselam,72,72
André Biyogo Poko,72,77
Andriy Bliznichenko,65,74
Dejan LazarevićL,72,72
Abdou Razack Traoré,74,74
Yevhen Seleznyov,74,74
Ólafur Ingi Skúlason,71,71
Cristian Tănase,69,69
İlhan Depe,66,69
Kerim Zengin,68,68
Oleksandr Rybka,71,71
Mustapha Yatabaré,69,69
Ermin Zec,65,65
Serdar Deliktaş,65,65
Barış Başdaş,69,71
İshak Doğan,68,69
Fatih Atik,61,61
Osman ÇelikL,64,69
Ercüment Kafkasyalı,65,65
Mahmut Akan,63,72
Aykut Özer,60,63
