NAME,OVR,POT
Italo Espinoza,59,63
Aldair Salazar,68,72
Alberto Rodríguez,70,70
Carlos Beltrán,69,69
Rubert Quijada,68,68
Alexi Gómez,64,64
Aldair Fuentes,68,81
Josepmir Ballón,66,66
Luís Aguiar,72,72
Federico Rodríguez,65,65
Adrián Balboa,70,72
Joazhiño Arroé,67,67
Oswaldo Valenzuela,52,63
Anthony Rosell,57,60
Francisco Duclós,55,63
Steven Rivadeneyra,62,65
Cristian Zúñiga,64,64
Rinaldo Cruzado,70,70
Dylan Caro,64,70
Beto da Silva,67,74
Leao Butrón,64,64
Carlos Ascues,69,72
Gonzalo Sánchez,55,67
Oslimg Mora,62,75
Carlos Montoya,55,70
Jeremi Escate,52,67
Kevin Ferreyra,53,63
Miguel Ángel Cornejo,54,64
Franco Saravia,55,64
Kluiverth Aguilar,55,77
