NAME,OVR,POT
Luigi Sepe,68,76
Filippo De Col,62,71
Magnus Troest,68,73
Federico Amenta,66,66
Carlo Mammarella,66,66
Federico Casarini,66,74
Fabrizio Paghera,63,72
Marcel Büchel,62,72
Antonio Piccolo,66,70
Diego Falcinelli,64,74
Mame Thiam,63,70
Laurentiu Brănescu,61,71
Daniele Ficagna,63,63
Manuel Turchi,64,64
Leonardo Gatto,61,70
Antonio Aquilanti,62,64
Gianmario Comi,65,75
Domenico Di Cecco,62,62
Leonardo Nunzella,50,59
Stefano Ferrario,65,69
Daniele Ragatzu,63,74
Umberto Germano,55,63
Nadir Minotti,62,74
Vincenzo Aridità,61,64
Gaetano Vastola,60,60
Danijel Marčeta,59,67
Luigi Amabile,58,59
Angelo Casadei,55,60
