NAME,OVR,POT
Sebastian BrezaL,65,69
Joel Waterman,65,68
Rudy Camacho,70,70
Kamal Miller,70,73
Alistair Johnston,70,75
Mathieu Choinière,65,70
Victor Wanyama,74,74
Lassi Lappalainen,66,71
Joaquín Torres,69,73
Djordje Mihailovic,75,81
Romell Quioto,74,74
Ahmed Hamdi,66,70
Ismaël Koné,61,78
Gabriele CorboL,62,71
James Pantemis,64,68
Kei Kamara,70,70
Sunusi Ibrahim,61,73
El Kaabi Bassong,58,64
Rida Kwarteng,56,73
Samuel Piette,70,70
Mason Toye,67,73
Campos L. Brault-Guillard,66,72
Nathan-Dylan Saliba,47,64
Róbert Thorkelsson,58,70
Tomas Giraldo,48,64
Bjørn Johnsen,64,64
