NAME,OVR,POT
Florin Iacob,66,67
Marko Vukčević,65,65
Andrei Chindriș,64,69
Alexandru Benga,65,65
Erjon Hoxhallari,64,65
Juan Bautista Cascini,65,71
Idriz Batha,65,65
Albert StahlL,64,70
Philip Otele,66,71
Desley Ubbink,65,65
Virgiliu Postolachi,63,74
Paul Anton,68,68
Rareș Pop,54,71
Erico,66,66
Mihai Dobrescu,64,64
Dragoș Balauru,61,61
Claudiu Keșerü,65,65
Damian Isac,61,71
Aly Abeid,64,68
Stefan Milošević,65,67
Raul Șteau,57,67
Romario Benzar,64,64
Willie,66,66
Claudiu Negoescu,54,72
Haralambie Mociu,54,65
Salvatore MarroneL,58,69
Fabiano Cibi,50,70
Cristian Maxim,52,70
