NAME,OVR,POT
Pietro Perina,65,68
Angelo Corsi,66,66
Aníbal Capela,68,69
Riccardo Idda,66,66
Matteo Legittimo,69,69
Mirko Bruccini,70,70
Daniele Sciaudone,70,70
Franck Elimane KanouteL,63,75
Mirko Carretta,66,66
Emmanuel Rivière,68,68
Jaime Stabile Báez,70,73
Nicholas Pierini,64,79
Zinédine MachachL,69,75
Luca Bittante,68,69
Raffaele Schiavi,66,66
Umberto Saracco,64,67
Tiago CasasolaL,67,73
Achraf LazaarL,66,66
Tommaso D'Orazio,67,67
Raul AsencioL,65,78
Mohamed BahlouliL,63,78
Salvatore MonacoL,63,65
Jeremy Delphin Broh Tonye,62,71
Mario PreziosoL,60,67
Francesco Quintiero,51,63
Ben Lhassine KoneL,58,70
