NAME,OVR,POT
Giovanni,66,68
Paulo César,68,74
Anderson Luís,66,72
Leonardo,66,71
Diego,68,72
Carlos Eduardo,70,78
Rodrigo Mancha,69,73
Marcelo Oliveira,67,75
Deyvid Sacconi,70,75
Wanderley,68,76
Araújo,68,70
Everton,60,71
João Vitor,66,73
Roberto Silva,65,70
Cristiano,67,74
Henrique Dias,69,71
Adriano Pimenta,69,75
Rafael Martins,66,68
Wesley,65,72
Fabiano Gadelha,68,77
Willian,65,71
Sasha,65,72
Gilmar,69,79
Márcio,68,72
Flávio,66,68
Douglas,58,71
Bruno Ribeiro,66,71
Anderson,61,67
Robson,66,67
Renan,65,74
