NAME,OVR,POT
Cristopher Varela,62,72
Nelson Hernández,63,63
Carlos Vivas,64,75
Lucas Trejo,64,64
José Luis Granados,63,63
Yerson Chacón,63,81
Maurice Cova,63,63
Francisco Flores,65,65
Esli García,61,73
Freddy Góndola,64,68
Lucas Gómez,68,68
Edgar Pérez Greco,63,63
Duglar Angarita,61,65
David Zalzman,62,66
Pablo Camacho,64,64
Diego Valdés,61,65
Yeferson Velasco,62,62
Naicol Contreras,61,72
Marlon Fernández,64,64
Edson Tortolero,60,68
Carlos Ramos,61,71
Jesús Quintero,59,67
Cristian Cruz,60,72
Jesús Orozco,61,72
Juan Colina,64,64
Carlos Calzadilla,58,74
Manuel Sanhouse,58,64
