NAME,OVR,POT
Franco Costanzo,75,74
Reto Zanni,64,66
Daniel Majstorovic,83,85
Koji Nakata,77,79
Bruno Berner,70,70
Papa Malik Ba,71,84
Mile Sterjovski,72,76
Scott Chipperfield,83,81
Ivan Ergic,76,76
Delron Buckley,71,80
Mladen Petric,81,83
Boris Smiljanic,77,79
Cristiano,71,75
Eduardo Da Silva,71,72
Franz Burgmeier,64,65
Louis Crayton,68,71
Mikheil Kavelashvili,67,68
César Andrés Carignano,71,74
Damir Dzombic,58,62
Zdravko Kuzmanovic,63,65
Ivan Rakitic,60,65
Yann Sommer,55,74
Simone Grippo,58,68
