NAME,OVR,POT
David Cornell,61,62
Mark Marshall,65,65
Lloyd JonesL,60,67
Charlie Goode,65,70
Scott WhartonL,64,76
Nicky Adams,66,66
Chris Lines,66,66
Ryan Watson,58,61
Sam Hoskins,63,63
Andy Williams,63,63
Vadaine Oliver,61,61
Callum MortonL,59,73
Alan McCormack,66,66
Paul Anderson,62,62
Jordan Turnbull,62,69
Steve Arnold,62,63
Michael Harriman,64,65
Joe Martin,60,60
Matthew Warburton,57,58
Shaun McWilliams,57,71
Harry Smith,62,67
Bradley Lashley,52,68
James OlayinkaL,55,71
Scott Pollock,53,73
Reece Hall-Johnson,62,67
Camron McWilliams,51,64
Sean Whaler,50,67
Morgan Roberts,49,67
