NAME,OVR,POT
Zhao Bo,60,62
Gao Tianyu,58,65
Leung Nokhang,62,63
Lucas Possignolo,70,72
Yue Xin,59,59
Matheus,75,75
Gu Bin,60,60
Franko Andrijašević,70,70
Cheng Jin,64,64
Nyasha Mushekwi,72,72
Ulrich Donovan Ewolo,61,62
Gao Di,59,59
Yao Junsheng,61,62
Sun Zheng'ao,56,58
Yu Dong,54,54
Gu Chao,66,66
Zhang Jiaqi,61,61
Wang Dongsheng,53,56
Wang Yang,56,56
Li Yalun,49,55
Ablikim Abdusalam,53,63
Zhao Yuezheng,48,55
Long Wei,55,56
Li Yijia,51,56
Zheng Xuejian,52,64
Eysajan Kurban,50,57
Zhong Haoran,48,48
Liu Haofan,49,61
