NAME,OVR,POT
Philipp Klewin,67,73
Luka Odak,63,63
André Laurito,66,66
Jens Möckel,67,67
Daniel Brückner,65,65
Theodor Bergmann,64,75
Berkay Dabanli,66,69
Ahmed Waseem Razeek,62,72
Nermin Crnkić,61,63
Merveille Biankadi,62,69
Elias HuthL,63,73
Alexander Ludwig,62,62
Bastian Kurz,62,69
Marcel Kaffenberger,61,64
Kusi Kwame,62,62
Maximilian Engl,59,72
Carsten Kammlott,64,64
Tugay Uzan,60,67
Charalampos Chantzopoulos,59,64
Florian Neuhold,62,68
Lion Lauberbach,57,66
Julian Knoll,55,66
Ben-Luca Moritz,51,69
Hans Oeftger,48,62
Liridon Vocaj,61,68
Morten Rüdiger,61,67
Wilfried Sarr,58,68
Tobias Kraulich,51,66
