NAME,OVR,POT
Pablo Gavilán,63,63
Richard Fernández,60,69
Gustavo Giménez,63,63
Álvaro Pereira,72,72
Darío Cáceres,67,77
Ramón Sosa,52,62
Juan Gauto,58,59
Emiliano Agüero,62,66
Rodrigo Alborno,61,64
Dionicio Pérez,61,61
Alberto Contrera,68,68
Robin Ramírez,71,71
Diego Barreto,64,67
Richard Salinas,65,65
Carlos Montiel,63,66
Armando Vera,58,61
Marco Prieto,65,65
Francisco Parra,63,63
Rodrigo Vera,54,57
Cristian Sosa,55,55
Osvaldo Cabral,68,68
Oscar Giménez,62,62
Alex González,55,62
Walter Gaona,52,66
Mario Saldívar,67,67
Epifanio García,64,64
Juan Roa,59,59
Silvio Torales,70,70
Federico Ortíz,58,58
Matias David Maidana,59,59
