NAME,OVR,POT
Mika,67,73
Brayan Beckeles,67,67
Aaron Appindangoye,61,65
Carlos Santos,64,66
Afonso Figueiredo,62,72
Reuben Gabriel,64,65
Diego Lima,66,68
Idris,66,66
Zé Manuel,65,72
Bobô,65,65
Brito,68,68
Leozinho,66,72
Marek Čech,68,68
João Dias,63,65
Philipe Sampaio,63,68
Daniel Monllor,64,64
Christian Pouga,66,66
Michael Uchebo,66,69
Fábio Ervões,65,66
Anderson Correia,64,69
Lucas,66,72
Samu,58,70
Julián,64,64
Anderson Carvalho,64,68
Tengarrinha,65,69
Mamadou Ba,62,62
Ancelmo Júnior,64,66
Wei Shihao,61,68
Fonseca,59,63
