NAME,OVR,POT
Nicolás Rossi,62,70
Andrés Rodales,67,67
Joaquín Sosa,58,73
Martín González,59,59
Agustín Acosta,59,73
Jonathan Urretaviscaya,71,71
Ramiro Cristóbal,65,72
Jim Morrison Varela,59,61
Francisco Duarte,55,65
Emiliano Villar,62,73
Franco Pérez,60,76
Facundo Peraza,62,62
Leandro Paiva,69,69
Baltasar Barcia,57,71
Lucas Morales,65,66
Yonatan Irrazábal,70,70
Damián Malrechauffe,66,66
Alan Acevedo,50,65
Juninho Rocha,63,70
Salomón Rodríguez,59,70
Mario García,61,71
Emiliano Corujo,53,65
Nicolás Fernández,48,68
Tabaré Viudez,72,72
Esteban González,65,65
Facundo Parada,55,66
