NAME,OVR,POT
Sonny Stevens,67,68
Doke Schmidt,66,66
Calvin Mac-Intosch,67,67
Erik Schouten,66,66
Alex Bangura,69,77
Mees Hoedemakers,69,77
Jamie Jacobs,68,74
Robin Maulun,68,72
Patrick JoostenL,66,67
Roberts Uldriķis,64,70
Issa Kallon,67,68
Michael Breij,65,65
Mitchel Paulissen,65,65
Jasper Jean Pierre,63,71
Marco Tol,63,70
Brett Minnema,56,67
David Sambissa,65,66
Tom Boere,64,64
Tamás Kiss,66,79
Nick Doodeman,65,68
Jhondly J. Cazares,61,74
Sekou Sylla,60,67
Milan Smit,57,69
Stefan Deuling,55,65
Maxim Gullit,60,73
