NAME,OVR,POT
Raúl Lizoain,71,71
Álexander PetxarromanL,66,69
Diego Alende,68,75
Mika Mármol,66,76
Martí Vilà,64,73
Marc AguadoL,63,74
Adrià Altimira Reynaldos,65,77
Ruben Bover,63,63
Sergio Molina,67,70
Christos Albanis,70,70
Sinan Bakış,68,68
Germán Valera KarabinaiteL,66,79
Vilanova,65,70
Dani MorerL,65,70
Diego Pampín,64,75
Nicolás Ratti,66,67
Carlos Martínez,62,62
Hector Hevel,63,66
Mustapha BunduL,69,72
Jacobo González Rodrigáñez,66,67
Álex Pastor,64,75
Iván Gil,63,72
Jandro Orellana,62,71
Álex ValleL,61,78
Marc Vidal,58,66
Marc Bombardó,56,74
