NAME,OVR,POT
Steve Clark,68,75
Alexander Mathisen,63,67
Aleksander Solli,64,67
Simon Andreas LarsenL,57,62
Alexander Groven,60,64
Mikkel Vendelbo,64,69
Helge Haugen,57,57
Tor Øyvind Hovda,57,65
Mats-André Kaland,59,63
Riku Riski,67,76
Remond Macougne Mendy,60,62
Magnus Hjulstad,54,59
Kevin Larsen,63,64
Erik Midtgarden,58,67
Toni Kolehmainen,62,65
Kenneth Di Vita Jensen,60,65
Sigurd Svendsen,51,60
Ole Petter Berget,57,72
Øyvind Hoås,61,61
Kristján Örn Sigurdsson,61,61
Heiner Mora,61,61
Arnor Adalsteinsson,61,64
Lars Stutterud,55,62
Martin Sørlie Nygaard,55,59
Christoffer Dalen,53,57
Magnus Johannessen,52,63
Alexander Pedersen,51,57
