NAME,OVR,POT
Ezequiel Unsain,74,79
Néstor BreitenbruchL,69,74
Juan Gabriel Rodríguez,75,80
David Martínez,72,79
Gonzalo PioviL,68,73
Raúl Loaiza,72,77
Marcelo Benítez,73,73
Rubén Botta,75,75
Neri Cardozo,74,74
Fernando Márquez,72,72
Francisco PizziniL,73,74
Nelson AcevedoL,73,73
Nahuel BarriosL,69,78
Mauricio Duarte,69,70
Nicolás Tripichio,68,73
Nicolás AvellanedaL,66,69
Juan Martín LuceroL,74,74
Nicolás LeguizamónL,71,74
Francisco Cerro,70,70
Washington Camacho,70,70
Matías Laba,70,71
Eugenio Isnaldo,68,69
Guido MaineroL,70,73
Braian Ojeda,68,80
Enzo Coacci,68,79
Adonis Frías,66,73
Nahuel Gallardo,63,71
Lucio Chiappero,64,69
