NAME,OVR,POT
Lewis Italiano,59,59
Matthew Millar,68,74
Jason Hoffman,62,62
Johnny Koutroumbis,62,65
Nikolai Topor-Stanley,63,63
Connor O'Toole,61,65
Jordan O'Doherty,62,65
Angus Thurgate,62,71
Ramy NajjarineL,58,71
Roy O'Donovan,63,63
Valentino Yuel,58,58
Apostolos Stamatelopoulos,56,64
Tete Yengi,56,65
Ben Kantarovski,62,62
Luka Pršo,55,69
Jack Duncan,63,64
Kosta Petratos,58,63
Ali Abbas,62,62
Syahrian Abimanyu,55,65
Liridon Krasniqi,61,61
Jack Simmons,52,66
Jack Armson,54,61
Lucas Mauragis,53,66
