NAME,OVR,POT
Hannes Þhór Halldórsson,57,57
Eiður Aron Sigurbjörnsson,59,67
Derek Decamps,59,59
Edier Frejd,59,59
Erik Tønne,59,64
Aksel Berget Skjølsvik,63,65
Anel Raskaj,61,65
Henrik Luggenes Furebotn,58,58
Marius Helle,60,60
Hannes Sigurðsson,58,58
Steven Lennon,58,63
Sean McDermott,57,66
Diego RubioL,69,80
Niklas Sandberg,52,61
Ole Kristian Langås,56,66
Vegard Aanestad,57,59
Tijan Jaiteh,56,60
Kenneth Sola,56,56
Malaury Martin,66,67
Emil Johansson,64,64
Fredrik MidtsjøL,59,66
Zymer BytyqiL,57,70
Avni Pepa,56,60
Kent Håvard Eriksen,56,64
Randall Brenes,56,56
