NAME,OVR,POT
Lukáš Hroššo,61,61
Georgios Mygas,61,65
Mateusz Cichocki,62,64
Martin Tóth,63,63
Patrik Mráz,63,63
Mateusz Możdżeń,67,68
Sebastian Milewski,59,68
Tomasz NawotkaL,58,67
Žarko Udovičić,66,66
Szymon Pawłowski,65,65
Vamara SanogoL,64,69
Lukáš Greššák,61,61
Giorgi Ivanishvili,60,60
Michael Heinloth,64,65
Piotr Polczak,63,63
Matko Perdijić,63,63
Olaf NowakL,55,64
Tomasz Nowak,65,65
Giorgi Gabedava,62,62
Adam Kokoszka,63,63
Dawid Ryndak,54,54
Adrian Czaplak,52,60
Martin Pribula,62,62
Konrad Kumor,54,66
Bartłomiej Babiarz,63,63
Dawid Kudła,62,65
Roman Janicki,51,69
