NAME,OVR,POT
Raïs M'Bolhi,71,71
Saleh Al Qumayzi,65,65
Saeed Al Rubaie,66,69
Karol Mets,67,69
Sanousi Hawsawi,56,63
Ali Hazazi,64,66
Filip Kiss,72,72
Mohammed Al Kuwaykibi,69,70
Naïm Sliti,74,74
Souleymane Doukara,70,70
Walid Azaro,67,70
Ibrahim Mahnashi,61,75
Hamed Al Ghamdi,59,70
Saad Al Selouli,58,70
Ali Fouad,52,70
Mohammed Al Haeti,57,63
Hazaa Al Hazaa,65,65
Abdullah Al Salem,64,64
Fahad Ghazi,61,62
Abdullah Al Khatib,58,63
Hassan Al Slais,54,69
Abdullah Al Saleh,60,60
Ahmed Al Ghamdi,51,67
Fahad Al Dawsari,53,67
Hamad Al Sayyaf,51,67
Majed Al Najrani,60,60
Faisal Al Ghamdi,51,69
Rayan Al Bloushi,53,67
