NAME,OVR,POT
Andriy Pyatov,77,77
Bogdan Butko,75,75
Sergiy Kryvtsov,75,77
Davit Khocholava,71,74
Ismaily,80,80
Taras Stepanenko,80,80
Alan Patrick,74,74
Marlos,82,82
Taison,82,82
Viktor Kovalenko,74,82
Júnior Moraes,76,76
Olarenwaju Kayode,74,77
Maycon,72,81
Sergiy Bolbat,69,70
Mykola Matvienko,70,78
Oleksiy Shevchenko,70,72
Maksym Malyshev,72,77
Manor Solomon,65,82
Fernando,71,85
Dentinho,74,74
Tete,71,84
Marcos Antonio,64,84
Oleg Kudryk,63,73
Valeriy Bondar,58,75
Andriy Totovytskyi,70,73
Marquinhos Cipriano,65,81
Valeriy Bondarenko,64,70
Vyacheslav Tankovskyi,62,68
