NAME,OVR,POT
Stefan Deloose,59,64
Maxime Chanot,62,68
Frédéric Brillant,64,65
Maël Lépicier,65,65
Giel Deferm,63,66
Wim De Decker,65,65
Thibaut Van Acker,66,76
Alpaslan Ozturk,66,78
Hernán Losada,70,70
Marvin Ogunjimi,68,72
Benito Raman,63,78
Koen Vanlangendonck,59,64
Stefano Marzo,63,71
Boldizsár Bodor,63,63
Raúl Bravo,65,65
Joey Suk,63,67
Joachim Mununga,65,69
Roei Dayan,64,64
Stijn Stijnen,69,70
Stijn Wuytens,65,71
Funso Ojo,65,75
Kennedy Nwanganga,64,68
Dries Wuytens,63,71
Dor Malul,63,70
Georgy Zhukov,59,69
Wanderson,59,71
Ilias El Yazidi,53,67
Jaric Schaessens,52,67
