NAME,OVR,POT
Sebastián Viera,73,73
Marlon Piedrahita,71,71
Willer Ditta,67,77
Rafael Pérez,74,74
Germán Gutiérrez,67,67
Leonardo Pico,70,73
Víctor Cantillo,74,80
Freddy Hinestroza,73,73
Luis Díaz,75,86
Sebastián Hernández,72,72
Teófilo Gutiérrez,76,76
Matías Fernández,75,75
James Sánchez,70,70
Germán Mera,69,69
César Haydar,60,82
José Chunga,69,72
Edder Farias,70,70
Luis Carlos Ruiz,67,67
Jefferson Gómez,67,76
Luis Narváez,69,69
Luis Sandoval,60,78
Luis González,69,69
Gabriel Fuentes,69,79
Daniel Moreno,64,69
David Murillo,65,68
Roger TorresL,68,68
Sergio Pabón,57,65
Sergio Estrada,56,65
