NAME,OVR,POT
Esteban Conde,69,70
Andrés Rodales,65,67
Ariel Garcé,68,68
Rodrigo Erramuspe,65,69
Juan Eluchans,66,66
Federico González,63,64
Diego Ferreira,65,68
Adrían Bastía,67,67
Rodrigo Depetris,67,72
Lucas Albertengo,66,69
Diego Vera,72,72
Gonzalo Marinelli,63,70
Pablo Pavetti,59,70
Cristián Canuhé,66,68
Marcos Figueroa,63,66
Matías Fissore,61,67
César Mansanelli,64,64
Lucas Bovaglio,62,62
Joel Sacks,62,66
Alexis Niz,65,67
Martín Zbrun,62,62
Dimas Morales,61,69
Pablo Gaitán,61,65
Rodrigo Colombo,61,66
Francisco Martínez,60,64
Julián Fernández,60,64
Manuel de Iriondo,60,66
Rodrigo Manera,60,64
Ignacio Pussetto,60,71
Esteban Espíndola,60,71
