NAME,OVR,POT
Barry Ryan,61,68
Tom King,52,56
Paul Sinnott,53,57
Jamie McKenzie,55,66
Rhys Meynell,52,60
Alan Murphy,55,63
Stephen O'Donnell,57,68
Ciaran Foley,52,56
Derek O'Brien,60,64
Jason Molloy,52,56
Karl Sheppard,56,70
Liam Grant,50,56
Gary Curran,52,65
Seamus Conneely,53,57
Stephen Walsh,51,56
Philip Reilly,51,64
Emmett Shaw,50,55
David Sheppard,48,54
Evan Preston Kelly,48,54
Jonathan Keane,51,55
Gary Kelly,49,54
Daniel Keady,48,56
Daire Geraghty,48,54
Paul Smith,48,56
Shane Keogh,47,61
Conor Winn,47,51
