NAME,OVR,POT
Alex Valentini,65,70
Matteo Abbate,64,64
Martino Borghese,68,70
Alessandro Ranellucci,65,65
Massimiliano Scaglia,65,65
Gaël Genevier,64,64
Gabriel,64,74
Umberto Germano,50,63
Manuel Scavone,63,66
Umberto Eusepi,63,67
Daniele Ragatzu,65,77
Miranda,62,74
Andrea Rosso,62,65
Andrea Cristiano,63,63
Attila Filkor,63,69
Stefano Murante,58,58
Simone Sini,58,70
Marco Modolo,55,62
Pietro Iemmello,63,75
Elio De Silvestro,64,76
Alessandro Vinci,61,66
Gianni Fabiano,55,55
Horacio Erpen,66,66
Giuseppe Greco,63,63
Paolo Grossi,67,69
Valerio Vimercati,56,75
Marcos de Paula,62,62
Edwards Vinicio Espinal,66,66
