NAME,OVR,POT
David Yurchenko,73,73
Timofey MargasovL,68,71
Andrey Buyvolov,66,66
Rade Dugalić,72,77
Evgeniy ChernovL,70,75
Alyaksandr Karnitskiy,68,68
Vagiz Galiulin,69,69
Ilya ZhigulevL,64,73
Marko Poletanović,66,72
Reziuan MirzovL,67,70
Pavel Pogrebnyak,62,62
Nikola Trujic,66,69
Rustem Mukhametshin,65,65
Sergey Sukharev,66,66
Denis KutinL,63,70
Mikhail Oparin,64,69
Vladimir Bystrov,72,72
Georgiy MelkadzeL,65,75
Nuno Rocha,69,72
Alexandr TroshechkinL,61,69
Aslan Dudiev,68,68
Maxim Palienko,60,68
Vasiliy Lukichev,52,56
Ricardinho,66,66
Nemanja Mijušković,63,68
Alexandr MakarovL,60,71
Alexey Skvortsov,64,65
