NAME,OVR,POT
Yasser Al Mosailem,71,71
Aqeel Al Sahbi,65,65
Mohammed Al Fatil,63,69
Motaz Hawsawi,73,79
Mohamed Abdul Shafy,72,72
Saad Abdulameer,67,70
Taisir Al Jassim,74,74
Mustafa Basas,70,76
Salman Muwashar,71,71
Ioannis Fetfatzidis,77,80
Omar Al Soma,79,79
Hussain Al Mogahwi,71,71
Mansour Al Harbi,66,66
Mohammed Al Harbi,64,65
Saleh Al Zubaidi,63,69
Basim Al Baqi,60,62
Muhannad Aseri,66,66
Abdul Fattah Aseri,71,79
Waleed Bakhashwain,70,72
Majed Aseri,54,57
Fahad Hamad,64,66
Saeed Al Yami,63,70
Amiri Kurdi,66,69
Ali Awaji,66,66
Eslam Seraj,65,65
Ahmad Al Harbi,54,61
Saeed Al Mowalad,66,69
Maher Othman,60,64
Ayman Al Khulaif,56,67
Hamdan Al Shamrani,60,71
