NAME,OVR,POT
Ricardo Farro,62,62
Jorge Toledo,63,66
Miguel Ángel Paniagua,70,70
Yordi Vílchez,62,67
Jair Céspedes,68,68
Marcos Delgado,62,62
Eduardo Aranda,68,68
Miguel Carranza,63,67
Franco Boló,64,65
Alfredo Ramúa,70,70
Janio Pósito,63,63
Danilo Carando,67,67
José Junhior Velásquez,64,67
Miguel Aucca,62,77
Bryan Chahuaylla,59,71
Juan Pretel,62,62
Carlos Pando,57,72
Brandon Palacios,61,68
Josimar Atoche,63,63
José Guidino,56,60
Edinson Chávez,64,67
Jairo Uscamayta,56,71
Pedro Gutiérrez,61,61
Ivan Mayta,57,67
