NAME,OVR,POT
Filip Kurto,65,65
Matt Millar,65,66
Tomislav Uskok,64,64
Jonathan Aspropotamitis,62,63
Ivan Vujica,61,64
Kearyn Baccus,67,67
Jake Hollman,59,69
Craig Noone,69,69
Daniel Arzani,65,71
Ulises Dávila,73,73
Bachana Arabuli,61,61
Charles M'Mombwa,60,64
Jerry Skotadis,59,65
Jed Drew,54,66
Aleksandar Šušnjar,65,65
Nick Suman,56,64
Ali Auglah,52,63
Moudi Najjar,58,64
Daniel De Silva,66,69
Edward Caspers,50,62
Al Hassan Toure,61,68
Lachlan Rose,59,62
Oliver Jones,48,59
Isaac Hovar,49,60
Rhys Youlley,48,62
Jake McGing,61,61
Joel Bertolissio,50,63
