NAME,OVR,POT
Faisal Al Masrahi,63,69
Yaseen Omar Barnawi,65,68
Mohammed Abdu Khubrani,62,66
Abdulmohsen Fallatah,62,67
Ibrahim Fahad Al Shuayl,56,65
Hatim Belal MahmoudL,61,68
Wesam Waheeb Mudhaya,62,63
Mohamed Fatau,68,70
Hervé Guy,59,59
Bismark,69,74
Haroune Camara,58,69
Abdulaziz Al DawsariL,63,63
Hassan Mohammed Al Amiri,63,67
Naif Abdullah Hazzazi,63,68
Fawaz Mohammed Fallatah,63,64
Mohammed Hassan Asiri,56,60
Paulo,67,67
Stanley Ohawuchi,64,64
Abdulaziz Al Shehry,53,60
Élton,74,74
Mesfer Abdulah Al Najrani,53,57
Shaya Ali Sharahili,68,68
Waleed Al Shangeati,59,65
Mazen Ali Abu Shararah,61,62
Ahmed Al Fahmi,60,64
Mansour Najjar,57,66
Hamad Suliman Al Jayzani,61,63
Ahmed Mohammed Krenshi,59,59
Mazen Ibrahim,55,60
