NAME,OVR,POT
Diego Alves,80,84
Miguel,75,75
Adil Rami,82,85
Víctor Ruíz,79,83
Jérémy Mathieu,76,79
Sofiane Feghouli,75,83
Albelda,77,77
Éver Banega,80,84
Jordi Alba,78,84
Jonas,80,82
Soldado,84,87
Guaita,79,81
Dealbert,74,75
Alberto Costa,79,83
Pablo Hernández,76,84
Aduriz,78,78
Bruno,73,73
Mehmet Topal,78,80
Pablo Piatti,74,86
Dani Parejo,76,84
Barragán,73,77
Ricardo Costa,75,78
Hedwiges Maduro,75,79
Sergio CanalesL,77,84
Cristiano Pereira,65,74
Paco Alcácer,68,81
Bernat,66,79
Pardo,62,71
Iván Rubio,62,68
Adri CuevasL,57,65
Portu,63,75
Armiche,62,70
EldinL,60,69
