NAME,OVR,POT
Kwoun Sun Tae,71,71
Rikuto Hirose,67,72
Ikuma Sekigawa,60,75
Koki Machida,66,72
Katsuya Nagato,68,73
Juan Alano,64,71
Léo Silva,71,71
Kento Misao,71,76
Ryuji Izumi,68,68
Shoma Doi,72,72
Everaldo,72,72
Shintaro Nago,64,68
Ryotaro Araki,57,74
Ryota Nagaki,71,71
Tomoya Inukai,68,68
Hitoshi Sogahata,66,66
Sho Ito,69,69
Ayase Ueda,66,77
Ryohei Shirasaki,70,71
Kei Koizumi,66,71
Tatsuki Nara,68,69
Bueno,67,72
Yasushi Endo,67,67
Yukitoshi Ito,65,67
Shuto Yamamoto,65,65
Daiki Sugioka,64,75
Taiki Yamada,57,74
Itsuki Someno,58,73
Shogo Sasaki,55,69
Yuta Matsumara,56,71
