NAME,OVR,POT
Jakub Jakubov,63,63
Pascal Itter,62,67
Niklas Hoheneder,64,64
Sören Reddemann,65,71
Sandro Sirigu,67,67
Daniel Bohl,66,68
Matti Langer,61,61
Tarsis Bonga,64,72
Rafael Garcia,65,66
Erik Tallig,62,73
Philipp Hosiner,68,68
Davud Tuma,61,68
Nils Blumberg,61,70
Clemens Schoppenhauer,64,66
Paul Milde,62,66
Joshua Mroß,57,67
Dejan Bozic,61,62
Maximilian Oesterhelweg,65,65
Ioannis Karsanidis,63,64
Tobias Müller,63,65
Kostadin Velkov,61,61
Noah AwukuL,58,73
Lennard MaloneyL,58,74
Florian Krebs,57,68
Philipp Sturm,55,65
Tim Campulka,56,68
Sönke Günther,53,67
David Wunsch,52,72
