NAME,OVR,POT
Jeppe Højbjerg,61,72
Nikolaj Hagelskjær,54,56
Daniel Stenderup,64,65
Marco Lund,51,65
Jesper Lauridsen,68,72
Kevin Mensah,64,68
Jesper Jørgensen,67,67
Casper Nielsen,55,64
Bjørn Paulsen,65,69
Ronnie Schwartz,68,69
Mick van Buren,63,69
Jeppe Andersen,64,71
Mathias Kristensen,51,63
Victor Pálsson,68,70
Leon Jessen,65,65
Martin Dúbravka,62,62
Robin Söder,66,70
Mohammed Fellah,67,68
Andreas Nordvik,65,65
Ryan Laursen,63,69
Emil Lyng,62,63
Jonas Jensen,55,55
Lasse Rise,61,61
Jeppe Brinch,54,65
Mark Brink,51,62
Søren Andreasen,50,62
Jacob Lungi Sørensen,51,63
