NAME,OVR,POT
Viktor Noring,66,80
Dennis Melander,63,65
Tuomo Turunen,65,70
Peter Abelsson,63,69
Max Fuxberg,58,63
Ibrahim Koroma,62,73
Magnus Andersson,62,68
Mattias Adelstam,63,68
Kristian Haynes,61,64
Andreas Drugge,65,67
Fredrik Jensen,63,69
Fredrik Persson,55,61
Thommie Persson,56,65
Jonathan Asp,57,64
Viktor Svensson,40,58
Joakim Sjöhage,60,70
Fisnik Shala,56,62
Joakim Nilsson,56,68
Marcus Pode,61,78
Zoran Jovanovic,54,62
Andreas Whilborg,60,67
Johan Nilsson-Guiomar,58,67
Yousef Fahkro,58,61
Daniel Jovanovic,51,63
Philip Milenkovic,56,58
Carl Wachtmeister,47,53
