NAME,OVR,POT
Gomes,76,76
Allan-Roméo Nyom,77,77
Craig Cathcart,72,73
Miguel Angel Britos,74,74
Nathan AkéL,72,81
Almen Abdi,72,72
Ben Watson,71,71
Etienne Capoue,77,77
Jurado,75,75
Odion Ighalo,77,78
Troy Deeney,76,76
Adlène Guédioura,70,70
Sebastian Prödl,76,76
Juan Carlos Paredes,70,70
Ikechi Anya,69,69
Costel Pantilimon,76,76
Nordin Amrabat,78,78
Mario Suárez,78,78
Steven Berghuis,75,79
Jose Holebas,77,77
Valon Behrami,76,76
Joel Ekstrand,71,71
Tommie Hoban,69,79
Sean Murray,68,74
Obbi Oulare,68,80
Dennon Lewis,63,79
Josh Doherty,50,63
Alfie Young,60,75
Bernard Mensah,58,70
Rene Gilmartin,57,57
Alex Jakubiak,57,71
George Byers,53,63
Nathan Gartside,53,72
