NAME,OVR,POT
Joe Bendik,67,68
Kevin Alston,65,65
Tommy Redding,65,73
Seb Hines,68,68
Luke Boden,65,66
Antonio Rocha,58,64
Servando Carrasco,65,65
Matias Pérez García,74,74
Kevin Molino,71,72
Kaká,81,81
Cyle Larin,71,80
Julio Baptista,70,70
Brek Shea,69,70
Carlos Rivas,64,73
Mikey Ambrose,60,67
Earl Edwards Jr.,60,66
Pedro Ribeiro,65,67
Rafael Ramos,66,76
Antonio Nocerino,72,72
Cristian Higuita,70,80
Mateos,67,67
José Aja,63,68
Tyler Turner,61,74
Hadji Barry,59,66
Conor Donovan,57,70
Harrison Heath,56,66
Devron García,55,68
Mason Stajduhar,55,74
Richie Laryea,54,63
