NAME,OVR,POT
Sergio García,67,67
Carlos Salcido,71,71
Hugo Ayala,72,77
Juninho,73,73
Jorge Torres Nilo,74,76
Guido Pizarro,70,71
José Francisco Torres,70,72
Danilinho,71,75
Darío Burbano,70,74
Lucas Lobos,73,73
Alan Pulido,72,74
Enrique Palos,64,68
Emanuel Herrera,65,67
Iván Estrada,71,71
Edgar Pacheco,67,73
Edgar Gerardo Lugo,69,69
José Arturo Rivas,66,68
Jesús Dueñas,70,71
Abel Fuentes,60,70
Israel Jiménez,70,72
Luis Castillo,58,68
Damián Álvarez,71,71
Jair Zacarías,55,72
Manuel de la Torre,63,63
Aarón Fernández,62,63
Uvaldo Luna,64,70
Antonio Arreguín,57,67
Dieter Vargas,58,64
Juan Pablo Ocegueda,59,66
