NAME,OVR,POT
Masaaki Higashiguchi,72,72
Oh Jae Suk,65,65
Genta Miura,68,77
Fabio,66,66
Hiroki Fujiharu,67,67
Matheus Jesus,65,76
Yasuyuki Konno,67,67
Hwang Ui Jo,70,74
Shu Kurata,68,68
Yasuhito Endo,71,71
Kazuma Watanabe,70,70
Jungo Fujimoto,63,63
Koki Yonekura,66,66
Takaharu Nishino,65,71
Ryo Hatsuse,61,73
Mizuki Hayashi,53,64
Ademilson,71,77
Mizuki Ichimaru,49,63
Ryota Suzuki,57,63
Shunya Suganuma,63,64
Keito Nakamura,61,79
Haruya Ide,60,66
Kazunari Ichimi,56,70
Hiroki Noda,56,71
Akito Takagi,55,70
Takahiro Ko,50,64
Ryotaro Meshino,51,64
Kosuke Onose,60,62
Naoya Senoo,52,64
Reo Takae,48,63
